Pattern,Support,MinSup,Runtime
east	,9,6,0.2278900146484375
dynamic	,9,6,0.2278900146484375
andrew	,9,6,0.2278900146484375
manager	advanced	,6,6,0.2278900146484375
techniques	advanced	,6,6,0.2278900146484375
series	415	,6,6,0.2278900146484375
iris	415	,6,6,0.2278900146484375
graphic	x11	,6,6,0.2278900146484375
texas	tamu	,6,6,0.2278900146484375
road	,9,6,0.2278900146484375
quadra	,9,6,0.2278900146484375
close	,9,6,0.2278900146484375
luck	,9,6,0.2278900146484375
70	,9,6,0.2278900146484375
super	,9,6,0.2278900146484375
models	,9,6,0.2278900146484375
ann	arbor	michigan	,8,6,0.2278900146484375
collection	,9,6,0.2278900146484375
methods	,9,6,0.2278900146484375
wa	,9,6,0.2278900146484375
finding	,9,6,0.2278900146484375
usual	,9,6,0.2278900146484375
na	,9,6,0.2278900146484375
asked	addition	,6,6,0.2278900146484375
edit	,9,6,0.2278900146484375
51	,9,6,0.2278900146484375
exact	,9,6,0.2278900146484375
suite	,9,6,0.2278900146484375
sys	,9,6,0.2278900146484375
sounds	,9,6,0.2278900146484375
morphing	,9,6,0.2278900146484375
architecture	,9,6,0.2278900146484375
received	,9,6,0.2278900146484375
pro	progress	,6,6,0.2278900146484375
presentations	,9,6,0.2278900146484375
types	04	,6,6,0.2278900146484375
along	04	,6,6,0.2278900146484375
apr	04	,6,6,0.2278900146484375
moment	,9,6,0.2278900146484375
located	,9,6,0.2278900146484375
top	header	extended	,6,6,0.2278900146484375
extension	extended	,6,6,0.2278900146484375
add	changes	supported	extended	,6,6,0.2278900146484375
manual	extended	,6,6,0.2278900146484375
within	extended	,6,6,0.2278900146484375
csd	,9,6,0.2278900146484375
money	spend	,6,6,0.2278900146484375
ascii	,9,6,0.2278900146484375
human	vs	,6,6,0.2278900146484375
turbo	,9,6,0.2278900146484375
300	,9,6,0.2278900146484375
word	,9,6,0.2278900146484375
responses	,9,6,0.2278900146484375
nor	,9,6,0.2278900146484375
wuarchive	mirrors	,6,6,0.2278900146484375
short	md	,6,6,0.2278900146484375
implemented	,9,6,0.2278900146484375
human	eye	,7,6,0.2278900146484375
arbitrary	,9,6,0.2278900146484375
press	,9,6,0.2278900146484375
permission	,9,6,0.2278900146484375
thus	newsgroups	,6,6,0.2278900146484375
isbn	,9,6,0.2278900146484375
ee	,9,6,0.2278900146484375
needs	regarding	,6,6,0.2278900146484375
floppy	,9,6,0.2278900146484375
suspect	,9,6,0.2278900146484375
entire	,9,6,0.2278900146484375
creates	,9,6,0.2278900146484375
thinking	,9,6,0.2278900146484375
equipment	,9,6,0.2278900146484375
base	,9,6,0.2278900146484375
man	generated	build	,6,6,0.2278900146484375
description	direct	,6,6,0.2278900146484375
readers	,9,6,0.2278900146484375
top	left	,6,6,0.2278900146484375
jeff	,9,6,0.2278900146484375
vnet	320	hernandez	muchado	rchland	,6,6,0.2278900146484375
rumours	vnet	sprites	hernandez	muchado	rchland	,6,6,0.2278900146484375
rumours	vnet	expect	hernandez	muchado	rchland	,6,6,0.2278900146484375
issue	magazine	,7,6,0.2278900146484375
75	,9,6,0.2278900146484375
ma	,9,6,0.2278900146484375
netherlands	,9,6,0.2278900146484375
advantage	,9,6,0.2278900146484375
38	,9,6,0.2278900146484375
seattle	,9,6,0.2278900146484375
lots	,9,6,0.2278900146484375
companies	,9,6,0.2278900146484375
become	,9,6,0.2278900146484375
informatik	,9,6,0.2278900146484375
uunet	,9,6,0.2278900146484375
added	,9,6,0.2278900146484375
movie	,9,6,0.2278900146484375
class	,9,6,0.2278900146484375
watson	,9,6,0.2278900146484375
san	diego	,8,6,0.2278900146484375
tony	,9,6,0.2278900146484375
disclaimer	necessarily	poster	views	represents	,7,6,0.2278900146484375
july	,9,6,0.2278900146484375
ken	,9,6,0.2278900146484375
specification	,9,6,0.2278900146484375
effort	,9,6,0.2278900146484375
student	,9,6,0.2278900146484375
professional	,9,6,0.2278900146484375
ohio	,9,6,0.2278900146484375
traced	,9,6,0.2278900146484375
scenes	,9,6,0.2278900146484375
fonts	,9,6,0.2278900146484375
williams	,9,6,0.2278900146484375
talking	movies	,6,6,0.2278900146484375
processor	rate	movies	,7,6,0.2278900146484375
mhz	,9,6,0.2278900146484375
flat	,9,6,0.2278900146484375
rate	clock	,6,6,0.2278900146484375
vr	,9,6,0.2278900146484375
mike	,9,6,0.2278900146484375
station	hall	,6,6,0.2278900146484375
certain	,9,6,0.2278900146484375
individual	,9,6,0.2278900146484375
near	,10,6,0.2278900146484375
graphic	workshop	,6,6,0.2278900146484375
advice	,10,6,0.2278900146484375
rate	320	,6,6,0.2278900146484375
200	320	,7,6,0.2278900146484375
today	,10,6,0.2278900146484375
step	,10,6,0.2278900146484375
results	,10,6,0.2278900146484375
converted	,10,6,0.2278900146484375
worth	,10,6,0.2278900146484375
variety	,10,6,0.2278900146484375
besides	together	,6,6,0.2278900146484375
once	together	,6,6,0.2278900146484375
suggest	,10,6,0.2278900146484375
reasonable	,10,6,0.2278900146484375
description	microsoft	,6,6,0.2278900146484375
medical	,10,6,0.2278900146484375
jim	,10,6,0.2278900146484375
manager	iris	,6,6,0.2278900146484375
times	iris	,6,6,0.2278900146484375
compile	,10,6,0.2278900146484375
drive	byte	,6,6,0.2278900146484375
directly	60	,6,6,0.2278900146484375
low	60	,6,6,0.2278900146484375
top	60	,7,6,0.2278900146484375
92	192	,6,6,0.2278900146484375
times	192	,6,6,0.2278900146484375
su	,10,6,0.2278900146484375
interest	basic	fortran	,6,6,0.2278900146484375
stored	,10,6,0.2278900146484375
studio	3ds	,7,6,0.2278900146484375
ones	,10,6,0.2278900146484375
studio	v2	01	,6,6,0.2278900146484375
asked	claim	,6,6,0.2278900146484375
welcome	,10,6,0.2278900146484375
processor	rate	capture	,6,6,0.2278900146484375
640x480	,10,6,0.2278900146484375
switzerland	,10,6,0.2278900146484375
costs	,10,6,0.2278900146484375
alone	stand	,8,6,0.2278900146484375
basic	wireframe	,6,6,0.2278900146484375
render	,10,6,0.2278900146484375
management	,10,6,0.2278900146484375
grant	,10,6,0.2278900146484375
development	,10,6,0.2278900146484375
49	,10,6,0.2278900146484375
further	four	division	,6,6,0.2278900146484375
taking	,10,6,0.2278900146484375
names	,10,6,0.2278900146484375
cause	,10,6,0.2278900146484375
show	,10,6,0.2278900146484375
jpg	,10,6,0.2278900146484375
approach	highly	,6,6,0.2278900146484375
early	highly	,6,6,0.2278900146484375
easily	complex	,6,6,0.2278900146484375
company	complex	,6,6,0.2278900146484375
enjoy	,10,6,0.2278900146484375
recommend	building	bob	,6,6,0.2278900146484375
recent	,10,6,0.2278900146484375
raytracing	,10,6,0.2278900146484375
piece	,10,6,0.2278900146484375
papers	,10,6,0.2278900146484375
outside	,10,6,0.2278900146484375
outputs	,10,6,0.2278900146484375
eric	,10,6,0.2278900146484375
difficult	,10,6,0.2278900146484375
contain	,10,6,0.2278900146484375
early	approach	,6,6,0.2278900146484375
unless	,10,6,0.2278900146484375
situation	,10,6,0.2278900146484375
ok	,10,6,0.2278900146484375
kevin	,10,6,0.2278900146484375
early	notice	,6,6,0.2278900146484375
rate	notice	,6,6,0.2278900146484375
sprites	truly	,6,6,0.2278900146484375
fact	released	cpu	truly	,6,6,0.2278900146484375
supposedly	cpu	truly	,6,6,0.2278900146484375
contains	,10,6,0.2278900146484375
lee	,10,6,0.2278900146484375
33	61	,6,6,0.2278900146484375
150	,10,6,0.2278900146484375
error	,10,6,0.2278900146484375
correct	exists	,6,6,0.2278900146484375
320x200x256	,10,6,0.2278900146484375
reason	,10,6,0.2278900146484375
print	,10,6,0.2278900146484375
define	gems	,6,6,0.2278900146484375
processor	play	,7,6,0.2278900146484375
local	bus	,6,6,0.2278900146484375
west	,10,6,0.2278900146484375
motif	,10,6,0.2278900146484375
ltd	,10,6,0.2278900146484375
okay	,10,6,0.2278900146484375
within	simon	,6,6,0.2278900146484375
fractal	,10,6,0.2278900146484375
graphical	,10,6,0.2278900146484375
price	options	,6,6,0.2278900146484375
short	options	,6,6,0.2278900146484375
minutes	,10,6,0.2278900146484375
mine	,10,6,0.2278900146484375
ram	amount	,6,6,0.2278900146484375
serious	,10,6,0.2278900146484375
april	editor	,6,6,0.2278900146484375
angeles	los	caspian	southern	yeh	zhenghao	zyeh	,7,6,0.2278900146484375
rom	,10,6,0.2278900146484375
et	,10,6,0.2278900146484375
kenneth	,10,6,0.2278900146484375
linear	,10,6,0.2278900146484375
eng	,10,6,0.2278900146484375
somewhere	,10,6,0.2278900146484375
background	,10,6,0.2278900146484375
drive	temp	,7,6,0.2278900146484375
electronic	,11,6,0.2278900146484375
consider	,11,6,0.2278900146484375
fact	cpu	motorola	,6,6,0.2278900146484375
final	,11,6,0.2278900146484375
scott	,11,6,0.2278900146484375
responsible	opinion	,6,6,0.2278900146484375
anyway	none	,6,6,0.2278900146484375
top	none	,6,6,0.2278900146484375
figure	,11,6,0.2278900146484375
extension	header	,6,6,0.2278900146484375
basic	header	,6,6,0.2278900146484375
except	,11,6,0.2278900146484375
creating	,11,6,0.2278900146484375
low	000	,6,6,0.2278900146484375
200	000	,7,6,0.2278900146484375
1992	,11,6,0.2278900146484375
recommend	pascal	boeing	,6,6,0.2278900146484375
vertices	,11,6,0.2278900146484375
recommend	cost	,6,6,0.2278900146484375
literature	,11,6,0.2278900146484375
33	vision	,6,6,0.2278900146484375
specifically	,11,6,0.2278900146484375
normal	,11,6,0.2278900146484375
implementation	,11,6,0.2278900146484375
devices	,11,6,0.2278900146484375
reads	,11,6,0.2278900146484375
types	present	,6,6,0.2278900146484375
april	present	,6,6,0.2278900146484375
voice	present	,7,6,0.2278900146484375
purpose	addresses	,6,6,0.2278900146484375
types	addresses	,6,6,0.2278900146484375
specific	addresses	,6,6,0.2278900146484375
interest	addresses	,6,6,0.2278900146484375
65	,11,6,0.2278900146484375
supported	responsible	understanding	,6,6,0.2278900146484375
computers	understanding	,6,6,0.2278900146484375
respond	,11,6,0.2278900146484375
basically	,11,6,0.2278900146484375
modeling	,11,6,0.2278900146484375
alt	,11,6,0.2278900146484375
shape	,11,6,0.2278900146484375
recommend	pascal	carpenter	,6,6,0.2278900146484375
nearly	,11,6,0.2278900146484375
sets	ways	,6,6,0.2278900146484375
sets	resulting	,6,6,0.2278900146484375
exactly	resulting	,6,6,0.2278900146484375
against	resulting	,7,6,0.2278900146484375
converts	,11,6,0.2278900146484375
knowledge	,11,6,0.2278900146484375
directly	manager	,6,6,0.2278900146484375
frames	,11,6,0.2278900146484375
man	soon	,6,6,0.2278900146484375
odd	,11,6,0.2278900146484375
remember	,11,6,0.2278900146484375
stupid	bryan	,8,6,0.2278900146484375
diamond	,11,6,0.2278900146484375
fractals	,11,6,0.2278900146484375
berkeley	,11,6,0.2278900146484375
started	,11,6,0.2278900146484375
provided	,11,6,0.2278900146484375
wouldn	,11,6,0.2278900146484375
brian	,11,6,0.2278900146484375
room	,11,6,0.2278900146484375
iff	,11,6,0.2278900146484375
mapping	texture	,7,6,0.2278900146484375
povray	,11,6,0.2278900146484375
vector	,11,6,0.2278900146484375
cross	,11,6,0.2278900146484375
curve	curves	bezier	1989	,6,6,0.2278900146484375
geometric	bezier	1989	,6,6,0.2278900146484375
significance	philosophical	guide	,6,6,0.2278900146484375
usually	,11,6,0.2278900146484375
significance	philosophical	nova	allen	spec	,6,6,0.2278900146484375
34	,11,6,0.2278900146484375
share	,11,6,0.2278900146484375
stephen	,11,6,0.2278900146484375
expect	talking	,6,6,0.2278900146484375
processor	talking	,6,6,0.2278900146484375
asked	talking	,6,6,0.2278900146484375
spot	,11,6,0.2278900146484375
friend	,11,6,0.2278900146484375
response	,11,6,0.2278900146484375
city	,11,6,0.2278900146484375
market	,12,6,0.2278900146484375
studio	previous	,6,6,0.2278900146484375
obtain	,12,6,0.2278900146484375
issues	,12,6,0.2278900146484375
chicago	,12,6,0.2278900146484375
interest	techniques	,6,6,0.2278900146484375
drive	places	,7,6,0.2278900146484375
compatible	,12,6,0.2278900146484375
early	plain	,6,6,0.2278900146484375
expect	cpu	plain	,6,6,0.2278900146484375
trouble	plain	,6,6,0.2278900146484375
asked	expect	plain	,6,6,0.2278900146484375
v1	,12,6,0.2278900146484375
shelley	,12,6,0.2278900146484375
experience	,12,6,0.2278900146484375
feel	personally	tdawson	forum	herringshaw	learn	proposed	favor	concerning	curious	posts	discussing	daemon	awful	convenience	wate	,7,6,0.2278900146484375
power	,12,6,0.2278900146484375
long	further	regular	,6,6,0.2278900146484375
human	ready	,7,6,0.2278900146484375
ever	,12,6,0.2278900146484375
complicated	,12,6,0.2278900146484375
western	,12,6,0.2278900146484375
replies	,12,6,0.2278900146484375
oz	,12,6,0.2278900146484375
generate	,12,6,0.2278900146484375
control	,12,6,0.2278900146484375
possibly	,12,6,0.2278900146484375
within	intersection	,6,6,0.2278900146484375
cpu	early	,6,6,0.2278900146484375
saw	,12,6,0.2278900146484375
changes	mouse	,6,6,0.2278900146484375
happy	excellent	,6,6,0.2278900146484375
recommend	excellent	,6,6,0.2278900146484375
distance	,12,6,0.2278900146484375
quick	,12,6,0.2278900146484375
sound	,12,6,0.2278900146484375
capabilities	,12,6,0.2278900146484375
later	binary	,6,6,0.2278900146484375
specific	binary	,6,6,0.2278900146484375
along	binary	,6,6,0.2278900146484375
everything	binary	,6,6,0.2278900146484375
times	binary	,6,6,0.2278900146484375
life	binary	,6,6,0.2278900146484375
until	,12,6,0.2278900146484375
starting	,12,6,0.2278900146484375
bugs	street	,6,6,0.2278900146484375
cheap	client	,6,6,0.2278900146484375
bugs	cheap	,6,6,0.2278900146484375
white	,12,6,0.2278900146484375
palette	,12,6,0.2278900146484375
direction	,12,6,0.2278900146484375
44	,12,6,0.2278900146484375
bytes	,12,6,0.2278900146484375
goes	,12,6,0.2278900146484375
human	designed	,6,6,0.2278900146484375
technique	,12,6,0.2278900146484375
everyone	,12,6,0.2278900146484375
pointers	,12,6,0.2278900146484375
top	bottom	,6,6,0.2278900146484375
game	,12,6,0.2278900146484375
showing	cpu	,6,6,0.2278900146484375
processor	cpu	,6,6,0.2278900146484375
fact	expect	cpu	,6,6,0.2278900146484375
fact	supposedly	cpu	,6,6,0.2278900146484375
fact	rate	cpu	,6,6,0.2278900146484375
processor	rate	showing	,6,6,0.2278900146484375
fact	showing	,6,6,0.2278900146484375
colour	,12,6,0.2278900146484375
plus	gray	,6,6,0.2278900146484375
64	gray	,7,6,0.2278900146484375
along	area	,6,6,0.2278900146484375
slow	,13,6,0.2278900146484375
four	limited	,6,6,0.2278900146484375
basic	limited	,6,6,0.2278900146484375
description	limited	,6,6,0.2278900146484375
particular	directly	,6,6,0.2278900146484375
top	directly	,6,6,0.2278900146484375
low	directly	,6,6,0.2278900146484375
matter	,13,6,0.2278900146484375
port	,13,6,0.2278900146484375
boxes	,13,6,0.2278900146484375
human	home	workstation	,6,6,0.2278900146484375
often	,13,6,0.2278900146484375
short	compiled	,6,6,0.2278900146484375
load	supported	,6,6,0.2278900146484375
common	supported	,6,6,0.2278900146484375
needs	supported	,6,6,0.2278900146484375
maybe	supported	,6,6,0.2278900146484375
easily	types	supported	,6,6,0.2278900146484375
types	platform	,6,6,0.2278900146484375
below	platform	,6,6,0.2278900146484375
isn	,13,6,0.2278900146484375
centre	,13,6,0.2278900146484375
description	online	,6,6,0.2278900146484375
services	online	,7,6,0.2278900146484375
april	voice	,6,6,0.2278900146484375
says	,13,6,0.2278900146484375
within	command	,6,6,0.2278900146484375
happy	choice	,6,6,0.2278900146484375
upon	,13,6,0.2278900146484375
leave	,13,6,0.2278900146484375
5000	,13,6,0.2278900146484375
manual	structure	,6,6,0.2278900146484375
parameters	,13,6,0.2278900146484375
laboratory	,13,6,0.2278900146484375
hand	,13,6,0.2278900146484375
guess	,13,6,0.2278900146484375
love	,13,6,0.2278900146484375
expect	mentioned	,6,6,0.2278900146484375
motion	expect	,6,6,0.2278900146484375
below	less	,6,6,0.2278900146484375
description	less	,6,6,0.2278900146484375
instead	,13,6,0.2278900146484375
drive	down	,6,6,0.2278900146484375
within	down	,6,6,0.2278900146484375
short	down	,6,6,0.2278900146484375
converter	,13,6,0.2278900146484375
richard	,13,6,0.2278900146484375
put	,13,6,0.2278900146484375
references	,13,6,0.2278900146484375
corp	ny	,6,6,0.2278900146484375
geometric	curves	,6,6,0.2278900146484375
finally	,13,6,0.2278900146484375
words	load	,6,6,0.2278900146484375
certainly	,13,6,0.2278900146484375
39	,13,6,0.2278900146484375
geometric	acm	,7,6,0.2278900146484375
low	basic	across	,6,6,0.2278900146484375
top	across	,6,6,0.2278900146484375
times	across	,6,6,0.2278900146484375
ps	,13,6,0.2278900146484375
basic	types	plus	,6,6,0.2278900146484375
description	plus	,6,6,0.2278900146484375
al	,13,6,0.2278900146484375
whether	inside	,6,6,0.2278900146484375
geometric	curve	,6,6,0.2278900146484375
utility	,13,6,0.2278900146484375
unit	,13,6,0.2278900146484375
created	tga	,6,6,0.2278900146484375
again	,14,6,0.2278900146484375
date	higher	,6,6,0.2278900146484375
included	,14,6,0.2278900146484375
pages	,14,6,0.2278900146484375
idea	,14,6,0.2278900146484375
bmp	,14,6,0.2278900146484375
helpful	,14,6,0.2278900146484375
surfaces	,14,6,0.2278900146484375
description	required	,6,6,0.2278900146484375
numbers	,14,6,0.2278900146484375
further	types	four	,6,6,0.2278900146484375
below	types	,6,6,0.2278900146484375
specific	types	,6,6,0.2278900146484375
short	april	types	,6,6,0.2278900146484375
long	types	,6,6,0.2278900146484375
sent	april	types	,6,6,0.2278900146484375
add	easily	,6,6,0.2278900146484375
comments	easily	,6,6,0.2278900146484375
libraries	easily	,6,6,0.2278900146484375
specific	easily	,7,6,0.2278900146484375
move	changes	,6,6,0.2278900146484375
main	changes	,6,6,0.2278900146484375
description	short	below	changes	,6,6,0.2278900146484375
human	changes	,6,6,0.2278900146484375
29	,14,6,0.2278900146484375
add	move	,6,6,0.2278900146484375
allow	move	,6,6,0.2278900146484375
description	move	,6,6,0.2278900146484375
top	move	,7,6,0.2278900146484375
recommend	pascal	shading	,6,6,0.2278900146484375
price	manual	,6,6,0.2278900146484375
top	manual	,6,6,0.2278900146484375
human	manual	,6,6,0.2278900146484375
easier	,14,6,0.2278900146484375
parallel	,14,6,0.2278900146484375
major	,14,6,0.2278900146484375
hear	,14,6,0.2278900146484375
oak	,14,6,0.2278900146484375
media	multimedia	,6,6,0.2278900146484375
labs	,14,6,0.2278900146484375
international	,14,6,0.2278900146484375
van	,14,6,0.2278900146484375
ie	,14,6,0.2278900146484375
tom	,14,6,0.2278900146484375
adobe	geometric	,6,6,0.2278900146484375
makes	,14,6,0.2278900146484375
suggestions	significance	philosophical	came	,7,6,0.2278900146484375
asked	trouble	,6,6,0.2278900146484375
months	,14,6,0.2278900146484375
rate	depth	,6,6,0.2278900146484375
fill	,14,6,0.2278900146484375
dave	,14,6,0.2278900146484375
release	against	,6,6,0.2278900146484375
man	took	,7,6,0.2278900146484375
monitor	,14,6,0.2278900146484375
displaying	,14,6,0.2278900146484375
define	math	,6,6,0.2278900146484375
human	common	,7,6,0.2278900146484375
germany	,15,6,0.2278900146484375
articles	,15,6,0.2278900146484375
perhaps	,15,6,0.2278900146484375
products	,15,6,0.2278900146484375
apr	gmt	,12,6,0.2278900146484375
unfortunately	,15,6,0.2278900146484375
libraries	drive	add	,6,6,0.2278900146484375
company	design	,6,6,0.2278900146484375
computers	design	,7,6,0.2278900146484375
otherwise	,15,6,0.2278900146484375
sent	os	,6,6,0.2278900146484375
short	os	,6,6,0.2278900146484375
myself	,15,6,0.2278900146484375
netters	,15,6,0.2278900146484375
drive	later	,6,6,0.2278900146484375
description	short	later	,6,6,0.2278900146484375
within	date	,6,6,0.2278900146484375
apr	date	,6,6,0.2278900146484375
feel	date	,6,6,0.2278900146484375
further	april	,6,6,0.2278900146484375
long	april	,6,6,0.2278900146484375
exactly	adobe	,6,6,0.2278900146484375
originator	,15,6,0.2278900146484375
looked	,15,6,0.2278900146484375
title	,15,6,0.2278900146484375
sci	york	,6,6,0.2278900146484375
bitnet	york	,6,6,0.2278900146484375
feel	below	,6,6,0.2278900146484375
bug	bugs	,6,6,0.2278900146484375
needs	comments	bugs	,6,6,0.2278900146484375
486	bugs	,7,6,0.2278900146484375
386	486	,7,6,0.2278900146484375
always	,15,6,0.2278900146484375
location	,15,6,0.2278900146484375
thanx	,15,6,0.2278900146484375
fact	poster	,6,6,0.2278900146484375
won	,15,6,0.2278900146484375
defined	,15,6,0.2278900146484375
once	whole	,6,6,0.2278900146484375
28	,15,6,0.2278900146484375
haven	,16,6,0.2278900146484375
rate	supposedly	,6,6,0.2278900146484375
require	,16,6,0.2278900146484375
short	sent	,6,6,0.2278900146484375
release	sent	,8,6,0.2278900146484375
computers	specific	,6,6,0.2278900146484375
dr	specific	,6,6,0.2278900146484375
interest	specific	,6,6,0.2278900146484375
cannot	,16,6,0.2278900146484375
sort	once	,7,6,0.2278900146484375
turn	,16,6,0.2278900146484375
corporation	,16,6,0.2278900146484375
35	,16,6,0.2278900146484375
within	determine	,8,6,0.2278900146484375
further	keep	,6,6,0.2278900146484375
fact	keep	,6,6,0.2278900146484375
short	keep	,6,6,0.2278900146484375
needs	keep	,6,6,0.2278900146484375
fairly	,16,6,0.2278900146484375
paper	,16,6,0.2278900146484375
gives	,16,6,0.2278900146484375
recommend	price	,6,6,0.2278900146484375
nothing	,16,6,0.2278900146484375
dr	computers	,7,6,0.2278900146484375
thought	,16,6,0.2278900146484375
believe	further	,6,6,0.2278900146484375
short	further	,6,6,0.2278900146484375
takes	,16,6,0.2278900146484375
deal	,16,6,0.2278900146484375
within	mind	,6,6,0.2278900146484375
although	,16,6,0.2278900146484375
rgb	,17,6,0.2278900146484375
ontario	,17,6,0.2278900146484375
regards	,17,6,0.2278900146484375
whatever	,17,6,0.2278900146484375
basic	happy	,6,6,0.2278900146484375
thus	asked	,6,6,0.2278900146484375
personally	asked	,7,6,0.2278900146484375
31	,17,6,0.2278900146484375
needs	test	,6,6,0.2278900146484375
comments	test	,7,6,0.2278900146484375
hard	basic	,6,6,0.2278900146484375
recommend	basic	,6,6,0.2278900146484375
description	basic	,6,6,0.2278900146484375
explain	,17,6,0.2278900146484375
important	,17,6,0.2278900146484375
rumours	motion	,9,6,0.2278900146484375
hard	future	,6,6,0.2278900146484375
release	future	,7,6,0.2278900146484375
short	thus	,6,6,0.2278900146484375
short	helps	,6,6,0.2278900146484375
simply	,17,6,0.2278900146484375
low	looks	,6,6,0.2278900146484375
top	seem	,6,6,0.2278900146484375
human	seem	,6,6,0.2278900146484375
within	33	,6,6,0.2278900146484375
pl8	,17,6,0.2278900146484375
believe	fact	,6,6,0.2278900146484375
1993apr19	,17,6,0.2278900146484375
within	whether	,6,6,0.2278900146484375
long	whether	,6,6,0.2278900146484375
maybe	whether	,6,6,0.2278900146484375
couple	,17,6,0.2278900146484375
low	ago	,6,6,0.2278900146484375
sciences	,17,6,0.2278900146484375
pd	,17,6,0.2278900146484375
opinions	,18,6,0.2278900146484375
mean	,18,6,0.2278900146484375
low	200	,6,6,0.2278900146484375
feel	north	,6,6,0.2278900146484375
interesting	,18,6,0.2278900146484375
man	company	,6,6,0.2278900146484375
386	top	,6,6,0.2278900146484375
low	top	,6,6,0.2278900146484375
description	top	,6,6,0.2278900146484375
libraries	comments	,6,6,0.2278900146484375
pl9	,19,6,0.2278900146484375
recommend	libraries	,6,6,0.2278900146484375
low	libraries	,7,6,0.2278900146484375
maybe	almost	,6,6,0.2278900146484375
needs	believe	,6,6,0.2278900146484375
long	believe	,7,6,0.2278900146484375
due	,19,6,0.2278900146484375
short	within	,6,6,0.2278900146484375
description	within	,7,6,0.2278900146484375
define	solution	,8,6,0.2278900146484375
appreciate	,19,6,0.2278900146484375
short	times	,6,6,0.2278900146484375
long	times	,6,6,0.2278900146484375
life	times	,6,6,0.2278900146484375
recommend	low	,6,6,0.2278900146484375
maybe	low	,6,6,0.2278900146484375
recommend	hard	,6,6,0.2278900146484375
recently	hard	,6,6,0.2278900146484375
comes	,20,6,0.2278900146484375
long	short	,6,6,0.2278900146484375
apr	short	,6,6,0.2278900146484375
26	,20,6,0.2278900146484375
feel	description	,6,6,0.2278900146484375
needs	long	,6,6,0.2278900146484375
maybe	long	,6,6,0.2278900146484375
knows	,21,6,0.2278900146484375
wondering	,21,6,0.2278900146484375
apr	personally	,6,6,0.2278900146484375
feel	apr	,8,6,0.2278900146484375
didn	,22,6,0.2278900146484375
wrong	,23,6,0.2278900146484375
tried	,24,6,0.2278900146484375
ideas	,24,6,0.2278900146484375
